id,part,verse,in_doctrine,in_life_of_oyasama,en,ro,jp_1,jp_2
1492,15,25,,,"This time, by all means, I shall restore it just as it was before.",konotabi wa nandemo kademo kore oba na   moto no tori ni shite kayasu de na,このたびハなんでもかでもこれをはな,もとのとふりにしてかやすでな
1493,15,26,,1,"In this talk, whatever Tsukihi may say concerning any matter, do not oppose it.",kono hanashi nani o Tsukihi ga yuta tote   donna koto demo somuki naki yo,このはなしなにを月日がゆうたとて,どんな事てもそむきなきよふ
1494,15,27,,1,"From now on, the Parent will request just one matter of you. I shall speak of nothing else.",korekara no Oya no tanomi wa kore bakari   hoka naru koto wa nanimo yuwan de,これからのをやのたのみハこればかり,ほかなる事わなにもゆハんで
1495,15,28,,1,What do you think this request is? It is solely about the Service.,kono koto o nani o tanomu to omou kana   Tsutome ichijo no koto bakari ya de,この事をなにをたのむとをもうかな,つとめ一ぢよの事ばかりやで
1496,15,29,,1,This Service is the beginning of this world. If only this is realized...,kono Tsutome kore ga kono yo no hajimari ya   kore sai kanota koto de aru nara,このつとめこれがこのよのはぢまりや,これさいかのた事であるなら
1497,15,30,,1,"Now today, you close to Me, let your minds not be opposed to the Parent's words on any matter.",sa kyo wa Oya no yu koto nani goto mo   soba no kokoro ni somuki naki yo,さあけふハをやのゆう事なに事も,そはの心にそむきなきよふ
1498,15,31,,,"If the minds of you close to Me are in error, there will be no help. That is why I speak so repeatedly.",soba naru no kokoro chigaeba zehi ga nai   sokode kudokudo yute oku zo ya,そはなるの心ちがゑばぜひがない,そこでくど／＼ゆうてをくぞや
1499,15,32,,,"Today, though there is yet no one in the world who knows any and everything,",kyonohi wa nani yono koto mo sekai niwa   shiritaru hito wa sarani nakeredo,けふの日ハなによの事もせかいにハ,しりたる人ハさらになけれど
1500,15,33,,,It is clearly seen in the eyes of the Parent. Perhaps no one is yet aware of what it might be.,Oya no me ni shikkari miete aru hodoni   donna koto yara tare mo shiromai,をやのめにしいかりみへてあるほどに,とんな事やらたれもしろまい
1501,15,34,,,It is solely about things unknown from the time I began this world until now.,kono yo o hajimete kara ni imamade wa   tare demo shiranu koto bakari ya de,このよふをはじめてからにいまゝてハ,たれてもしらぬ事ばかりやで
1502,15,35,,,I desire to teach them to you. That is why I am doing all that I do step by step.,sono koto o oshietai kara dandan to   sokode dono yona koto mo suru no ya,その事をふしゑたいからたん／＼と,そこでとのよな事もするのや
1503,15,36,,,"After telling you any and everything about all matters, the Parent will work.",nanimo kamo dono yona koto mo yute oite   sorekara Oya ga hataraki o suru,なにもかもとのよな事もゆてをいて,それからをやがはたらきをする
1504,15,37,,,You might not know what this working is. The whole universe is the body of the Parent.,hataraki mo donna koto yara shiromai na   sekaiju wa Oya no karada ya,はたらきもとんな事やらしろまいな,せかいちうハをやのからだや
1505,15,38,,,"I desire that you know the regret of the Parent up to now. So at this time, I shall reveal all of it.",imamade no Oya no zannen shirashitasa   sokode konotabi mina shite miseru,いまゝてのをやのざんねんしらしたさ,そこでこのたびみなしてみせる
1506,15,39,,,"There is no knowing what I am going to do. Take notice, each and everyone of you.",dono yona koto o suru yara shiren de na   mina ichiretsu wa shochi shite iyo,とのよふな事をするやらしれんてな,みな一れつハしよちしていよ
1507,15,40,,,What are all of you thinking of this talk about My regret and appeals at this time?,konotabi no zanen kudoki no kono hanashi   mina ichiretsu wa nanto omoteru,このたびのさねんくときのこのはなし,みな一れつわなんとをもてる
1508,15,41,,,The origin of it is forty-three years ago. It is then that I began a great test.,kono moto wa yonju san nen izen kara   erai tameshi ga kakete aru zo ya,このもとわ四十三ねんいぜんから,ゑらいためしがかけてあるぞや
1509,15,42,,,"If only this matter is clearly understood, there will be nothing that cannot be realized.",kore saika shikkari shochi shita naraba   donna koto oga kanawan de nashi,これさいかしいかりしよちしたならば,とんな事をがかなわんでなし
1510,15,43,,,"As I desire to save all people of the whole world, this test is of great importance.",sekaiju o mina ichiretsu o tasuketasa   sokode tameshi ga erai koto ya de,せかいちうをみな一れつをたすけたさ,そこでためしがゑらい事やで
1511,15,44,,,"Until today, while going through every kind of path, I have been keeping still.",kyomade wa dono yona michi mo torinuke   jitto shite ita koto de aredomo,けふまでわとのよなみちもとふりぬけ,ぢいとしていた事であれども
1512,15,45,,,"Now at last, I shall stop at nothing in beginning to reveal the truth. Be aware of it, all of you.",mo kyo wa nandemo kademo shinjitsu o   shite kakaru de na shochi shite iyo,もふけふハなんでもかでもしんぢつを,してかゝるでなしよちしていよ
1513,15,46,,,"The path will change entirely from what it has been until now. All of you, settle your minds.",imamade to michi ga korori to kawaru de na   mina ichiretsu wa kokoro sadame yo,いまゝでとみちがころりとかハるでな,みな一れつわ心さためよ
1514,15,47,,,This path does not discriminate between those within and the others. It is to sweep the heart of everyone in the world.,kono michi wa uchi mo sekai mo hedate nai   sekaiju no mune no soji ya,このみちハうちもせかいもへたてない,せかいちううのむねのそふぢや
1515,15,48,,,"From the time I began this world until today, I have not yet told the real truth.",kono yo o hajimete karani kyomade wa   honshinjitsu o yuta koto nashi,このよふをはじめてからにけふまでわ,ほんしんぢつをゆうた事なし
1516,15,49,,1,"Today, I shall begin to tell you the real truth. Please understand it clearly.",kyonohi wa honshinjitsu o yuikakeru   dozo shikkari shochi shite kure,けふの日ハほんしんちつをゆいかける,とふぞしいかりしよちしてくれ
1517,15,50,,1,This talk is solely about the great test from forty-three years ago.,kono hanashi yonju san nen izen kara   erai tameshi ga kore ga ichijo,このはなし四十三ねんいせんから,ゑらいためしがこれが一ちよ
1518,15,51,,1,What do you think this test is about? It is solely about the preparations to hasten the Service.,kono tameshi nanino koto ya to omou kana   Tsutome ichijo seku moyo ya de,このためしなにの事やとをもうかな,つとめ一ぢよせくもよふやで
1519,15,52,,1,What do you think about this Service? Prepare for the performers including the musical instruments.,kono Tsutome doyu koto ni omou kana   narimono irete ninju no moyo,このつとめどふゆう事にをもうかな,なりもの入て人ちうのもよふ
1520,15,53,,1,"Ponder over this Service, whoever you are. If you dare to stop it, your life will be stopped.",kono Tsutome donna mono demo shiyan seyo   kore tometa nara waga mi tomaru de,このつとめどんなものでもしやんせよ,これとめたならわがみとまるで
1521,15,54,,1,It is the same as the way I began this world. I began human beings that never existed.,kono yo o hajime kaketa mo onaji koto   nai ningen o hajime kaketa de,このよふをはじめかけたもをなぢ事,ないにんけんをはちめかけたで
1522,15,55,,1,"If only this is begun, I shall assure you any salvation whatever.",kore saika hajime kaketaru koto naraba   donna tasuke mo mina ukeyau de,これさいかはじめかけたる事ならば,とんなたすけもみなうけやうで
1523,15,56,,,"You must clearly understand this matter. If it is stopped, I shall withdraw at once.",kono koto wa shikkari shochi sen naran   kore tometa nara suguni shirizoku,この事ハしいかりしよちせんならん,これとめたならすくにしりぞく
1524,15,57,,,"Until now, the high mountains, boastful, have noisily done as they pleased.",imamade wa takayama ya tote kenken to   mamani shite ita koto de aredomo,いまゝてハ高山やとてけん／＼と,まゝにしていた事てあれども
1525,15,58,,,"From now on, however high the mountains may be, they will never be able to do as they please to the low valleys.",korekara wa ika hodo takai yama demo na   tanisoko mamani sarani dekemai,これからハいかほどたかい山でもな,たにそこまゝにさらにてけまい
1526,15,59,,1,"I see many useful timbers ahead, appearing in the low valleys step by step.",konosaki wa tanisoko nitewa dandan to   oku yoki ga miete aru zo ya,このさきわたにそこにてハだん／＼と,をふくよふきがみゑてあるぞや
1527,15,60,1,1,"Step by step, the Parent, who began this universe, will enter these useful timbers.",dandan to yoboku nitewa kono yo o   hajimeta Oya ga mina irikomu de,たん／＼とよふぼくにてハこのよふを,はしめたをやがみな入こむで
1528,15,61,1,,"When the Parent, who began this universe, enters them, there is no knowing what I shall do.",kono yo o hajimeta Oya ga irikomeba   donna koto oba suru ya shiren de,このよふをはじめたをやか入こめば,どんな事をばするやしれんで
1529,15,62,,,"Whatever I do, do not worry. Any and everything is assured by the Parent.",dono yona koto o shita tote anjina yo   nanika yorozu wa Oya no ukeyai,とのよふな事をしたとてあんぢなよ,なにかよろつわをやのうけやい
1530,15,63,,,Quickly settle this matter firmly in your mind and hasten to begin.,kono koto o hayaku kokoro o shikkari to   sadame o tsukete hayaku kakare yo,この事をはやく心をしいかりと,さだめをつけてはやくかゝれよ
